agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url
Not specified,Not specified,Not specified,2,Not specified,Not specified,Radiokop,,R 850 000,2 Bedroom Apartment,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Radiokop,,R 825 000,2 Bedroom Apartment,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Radiokop,,R 825 000,2 Bedroom Apartment,,Not specified
Not specified,846,Not specified,1,Not specified,Not specified,Helderkruin,,R 550 000,1 Bedroom Townhouse,,Not specified
Not specified,846,Not specified,1,Not specified,Not specified,Helderkruin,,R 550 000,1 Bedroom Townhouse,,Not specified
Not specified,56,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 849 000,2 Bedroom Townhouse,,Not specified
Not specified,56,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 849 000,2 Bedroom Townhouse,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Horizon View,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Horizon View,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 3 975 000 To R 5 520 000,Canyon Villas    Development in Eagle Canyon Golf Estate,,Not specified
Not specified,158,Not specified,3,Not specified,Not specified,Radiokop,,R 1 799 000,3 Bedroom Townhouse,,Not specified
Not specified,158,Not specified,3,Not specified,Not specified,Radiokop,,R 1 799 000,3 Bedroom Townhouse,,Not specified
Not specified,517,Not specified,Not specified,Not specified,Not specified,Laser Park,,R 6 000 000,Industrial Property,,Not specified
Not specified,517,Not specified,Not specified,Not specified,Not specified,Laser Park,,R 6 000 000,Industrial Property,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Horizon View,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,83,Not specified,2,Not specified,Not specified,Horizon View,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,608,Not specified,3,Not specified,Not specified,Davidsonville,,R 850 000,3 Bedroom House,,Not specified
Not specified,608,Not specified,3,Not specified,Not specified,Davidsonville,,R 850 000,3 Bedroom House,,Not specified
Not specified,308,Not specified,2,Not specified,Not specified,Cosmo City,,R 850 000,2 Bedroom House,,Not specified
Not specified,308,Not specified,2,Not specified,Not specified,Cosmo City,,R 850 000,2 Bedroom House,,Not specified
Not specified,131,Not specified,3,Not specified,Not specified,Eagle Canyon Golf Estate,,R 1 895 000,3 Bedroom Townhouse,,Not specified
Not specified,131,Not specified,3,Not specified,Not specified,Eagle Canyon Golf Estate,,R 1 895 000,3 Bedroom Townhouse,,Not specified
Not specified,240,Not specified,3,Not specified,Not specified,Eagle Canyon Golf Estate,,R 4 500 000,3 Bedroom Townhouse,,Not specified
Not specified,240,Not specified,3,Not specified,Not specified,Eagle Canyon Golf Estate,,R 4 500 000,3 Bedroom Townhouse,,Not specified
Not specified,84,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 799 000,2 Bedroom Apartment,,Not specified
Not specified,84,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 799 000,2 Bedroom Apartment,,Not specified
Not specified,41,Not specified,1,Not specified,Not specified,Wilro Park,,R 520 000,1 Bedroom Apartment,,Not specified
Not specified,41,Not specified,1,Not specified,Not specified,Wilro Park,,R 520 000,1 Bedroom Apartment,,Not specified
Not specified,122,Not specified,3,Not specified,Not specified,Radiokop,,R 1 155 000,3 Bedroom Townhouse,,Not specified
Not specified,122,Not specified,3,Not specified,Not specified,Radiokop,,R 1 155 000,3 Bedroom Townhouse,,Not specified
Not specified,114,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 250 000,3 Bedroom Townhouse,,Not specified
Not specified,114,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 250 000,3 Bedroom Townhouse,,Not specified
Not specified,929,Not specified,4,Not specified,Not specified,Discovery,,R 1 799 990,4 Bedroom House,,Not specified
Not specified,929,Not specified,4,Not specified,Not specified,Discovery,,R 1 799 990,4 Bedroom House,,Not specified
Not specified,085,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 620 000,3 Bedroom House,,Not specified
Not specified,085,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 620 000,3 Bedroom House,,Not specified
Not specified,259,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 2 400 000,4 Bedroom House,,Not specified
Not specified,259,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 2 400 000,4 Bedroom House,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 950 000,2 Bedroom Townhouse,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 950 000,2 Bedroom Townhouse,,Not specified
Not specified,93,Not specified,3,Not specified,Not specified,Honeypark,,R 855 000,3 Bedroom Townhouse,,Not specified
Not specified,93,Not specified,3,Not specified,Not specified,Honeypark,,R 855 000,3 Bedroom Townhouse,,Not specified
Not specified,012,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 2 295 000,4 Bedroom House,,Not specified
Not specified,012,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 2 295 000,4 Bedroom House,,Not specified
Not specified,464,Not specified,3,Not specified,Not specified,Strubensvallei,,R 2 500 000,3 Bedroom Townhouse,,Not specified
Not specified,464,Not specified,3,Not specified,Not specified,Strubensvallei,,R 2 500 000,3 Bedroom Townhouse,,Not specified
Not specified,141,Not specified,3,Not specified,Not specified,Little Falls,,R 1 150 000,3 Bedroom Townhouse,,Not specified
Not specified,141,Not specified,3,Not specified,Not specified,Little Falls,,R 1 150 000,3 Bedroom Townhouse,,Not specified
Not specified,575,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 1 699 000,3 Bedroom Townhouse,,Not specified
Not specified,575,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 1 699 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 3 975 000 To R 5 520 000,Canyon Villas    Development in Eagle Canyon Golf Estate,,Not specified
Not specified,966,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 500 000,3 Bedroom House,,Not specified
Not specified,966,Not specified,3,Not specified,Not specified,Witpoortjie,,R 1 500 000,3 Bedroom House,,Not specified
Not specified,900,Not specified,2,Not specified,Not specified,Horison,,R 520 000,2 Bedroom Apartment,,Not specified
Not specified,900,Not specified,2,Not specified,Not specified,Horison,,R 520 000,2 Bedroom Apartment,,Not specified
Not specified,852,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 1 999 000,4 Bedroom House,,Not specified
Not specified,852,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 1 999 000,4 Bedroom House,,Not specified
Not specified,77,Not specified,1,Not specified,Not specified,Florida,,R 450 000,1 Bedroom Apartment,,Not specified
Not specified,77,Not specified,1,Not specified,Not specified,Florida,,R 450 000,1 Bedroom Apartment,,Not specified
Not specified,259,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 2 400 000,4 Bedroom House,,Not specified
Not specified,259,Not specified,4,Not specified,Not specified,Weltevreden Park,,R 2 400 000,4 Bedroom House,,Not specified
Not specified,596,Not specified,4,Not specified,Not specified,Groblerpark,,R 1 249 000,4 Bedroom House,,Not specified
Not specified,596,Not specified,4,Not specified,Not specified,Groblerpark,,R 1 249 000,4 Bedroom House,,Not specified
Not specified,000,Not specified,4,Not specified,Not specified,Little Falls,,R 2 400 000,4 Bedroom House,,Not specified
Not specified,000,Not specified,4,Not specified,Not specified,Little Falls,,R 2 400 000,4 Bedroom House,,Not specified
Not specified,185,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 1 495 000,3 Bedroom Townhouse,,Not specified
Not specified,185,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 1 495 000,3 Bedroom Townhouse,,Not specified
Not specified,152,Not specified,4,Not specified,Not specified,Ruimsig Country Estate,,R 2 495 000,4 Bedroom House,,Not specified
Not specified,152,Not specified,4,Not specified,Not specified,Ruimsig Country Estate,,R 2 495 000,4 Bedroom House,,Not specified
Not specified,658,Not specified,5,Not specified,Not specified,Helderkruin,,R 2 789 000,5 Bedroom House,,Not specified
Not specified,658,Not specified,5,Not specified,Not specified,Helderkruin,,R 2 789 000,5 Bedroom House,,Not specified
Not specified,992,Not specified,3,Not specified,Not specified,Roodepoort Central,,R 1 090 000,3 Bedroom House,,Not specified
Not specified,992,Not specified,3,Not specified,Not specified,Roodepoort Central,,R 1 090 000,3 Bedroom House,,Not specified
Not specified,64,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 895 000,2 Bedroom Townhouse,,Not specified
Not specified,64,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 895 000,2 Bedroom Townhouse,,Not specified
Not specified,092,Not specified,4,Not specified,Not specified,Wilro Park,,R 2 775 000,4 Bedroom House,,Not specified
Not specified,092,Not specified,4,Not specified,Not specified,Wilro Park,,R 2 775 000,4 Bedroom House,,Not specified
Not specified,226,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 995 000,3 Bedroom Townhouse,,Not specified
Not specified,226,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 995 000,3 Bedroom Townhouse,,Not specified
Not specified,500,Not specified,Not specified,Not specified,Not specified,Stormill,,R 2 600 000,Industrial Property,,Not specified
Not specified,500,Not specified,Not specified,Not specified,Not specified,Stormill,,R 2 600 000,Industrial Property,,Not specified
Not specified,82,Not specified,2,Not specified,Not specified,Witpoortjie,,R 620 000,2 Bedroom Apartment,,Not specified
Not specified,82,Not specified,2,Not specified,Not specified,Witpoortjie,,R 620 000,2 Bedroom Apartment,,Not specified
Not specified,539,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 3 250 000,5 Bedroom House,,Not specified
Not specified,539,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 3 250 000,5 Bedroom House,,Not specified
Not specified,176,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 2 350 000,2 Bedroom Townhouse,,Not specified
Not specified,176,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 2 350 000,2 Bedroom Townhouse,,Not specified
Not specified,300,Not specified,3,Not specified,Not specified,Ruimsig Country Estate,,R 1 499 000,3 Bedroom Townhouse,,Not specified
Not specified,300,Not specified,3,Not specified,Not specified,Ruimsig Country Estate,,R 1 499 000,3 Bedroom Townhouse,,Not specified
Not specified,810,Not specified,3,Not specified,Not specified,Lindhaven,,R 899 000,3 Bedroom House,,Not specified
Not specified,810,Not specified,3,Not specified,Not specified,Lindhaven,,R 899 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 674 900 To R 699 900,Grand Views    Development in Fleurhof,,Not specified
Not specified,79,Not specified,2,Not specified,Not specified,Wilro Park,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,79,Not specified,2,Not specified,Not specified,Wilro Park,,R 560 000,2 Bedroom Apartment,,Not specified
Not specified,63,2,4,Not specified,Not specified,Weltevreden Park,,R 1 445 000,4 Bedroom Townhouse,,Not specified
Not specified,63,2,4,Not specified,Not specified,Weltevreden Park,,R 1 445 000,4 Bedroom Townhouse,,Not specified
Not specified,980,Not specified,4,Not specified,Not specified,Eagle Canyon Golf Estate,,R 5 500 000,4 Bedroom House,,Not specified
Not specified,980,Not specified,4,Not specified,Not specified,Eagle Canyon Golf Estate,,R 5 500 000,4 Bedroom House,,Not specified
Not specified,910,Not specified,3,Not specified,Not specified,Discovery,,R 1 399 000,3 Bedroom House,,Not specified
Not specified,910,Not specified,3,Not specified,Not specified,Discovery,,R 1 399 000,3 Bedroom House,,Not specified
Not specified,115,Not specified,4,Not specified,Not specified,Discovery,,R 1 600 000,4 Bedroom House,,Not specified
Not specified,115,Not specified,4,Not specified,Not specified,Discovery,,R 1 600 000,4 Bedroom House,,Not specified
Not specified,139,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 450 000,3 Bedroom Townhouse,,Not specified
Not specified,139,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 450 000,3 Bedroom Townhouse,,Not specified
Not specified,936,Not specified,3,Not specified,Not specified,Lindhaven,,R 1 099 995,3 Bedroom House,,Not specified
Not specified,936,Not specified,3,Not specified,Not specified,Lindhaven,,R 1 099 995,3 Bedroom House,,Not specified
Not specified,282,Not specified,4,Not specified,Not specified,Willowbrook,,R 2 900 000,4 Bedroom House,,Not specified
Not specified,282,Not specified,4,Not specified,Not specified,Willowbrook,,R 2 900 000,4 Bedroom House,,Not specified
Not specified,121,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 100 000,3 Bedroom Townhouse,,Not specified
Not specified,121,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 100 000,3 Bedroom Townhouse,,Not specified
Not specified,41,Not specified,2,Not specified,Not specified,Fleurhof,,R 600 000,2 Bedroom Apartment,,Not specified
Not specified,41,Not specified,2,Not specified,Not specified,Fleurhof,,R 600 000,2 Bedroom Apartment,,Not specified
Not specified,967,Not specified,2,Not specified,Not specified,Allen's Nek,,R 825 000,2 Bedroom Townhouse,,Not specified
Not specified,967,Not specified,2,Not specified,Not specified,Allen's Nek,,R 825 000,2 Bedroom Townhouse,,Not specified
Not specified,77,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 869 000,2 Bedroom Apartment,,Not specified
Not specified,77,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 869 000,2 Bedroom Apartment,,Not specified
Not specified,341,Not specified,2,Not specified,Not specified,Cosmo City,,R 810 000,2 Bedroom House,,Not specified
Not specified,341,Not specified,2,Not specified,Not specified,Cosmo City,,R 810 000,2 Bedroom House,,Not specified
